"","Q","P","Y","dist","hhsize","driver"
"2383",1809.48190185737,1.28204286539837,17500.0075045881,1.71322963600682,5,2
"2384",2831.43052758471,1.28199588970156,119999.960964965,1.71322963600682,4,2
"2385",4350.31734413567,1.28207159802714,57500.0080696094,1.71322963600682,4,2
"2386",3968.06413120064,1.28198469525917,47500.0037644782,1.71322963600682,4,2
"2387",1738.6032921323,1.28187239328507,47500.0037644782,1.71322963600682,6,4
"2388",2764.63270218722,1.28197705405771,22500.0036846141,1.71322963600682,3,2
"2389",1369.96683305749,1.28185033137275,119999.960964965,1.71322963600682,4,2
"2390",1324.62191551709,1.2817934687831,12500.0019270404,1.71322963600682,4,2
"2391",1231.82247426549,1.2818375910301,22500.0036846141,1.71322963600682,4,2
"2392",1818.02849060479,1.2818411628975,22500.0036846141,1.71322963600682,3,2
"2393",1042.83471464384,1.28182817433649,42499.9843818585,1.71322963600682,4,2
"2394",2331.99278741374,1.28195905920819,42499.9843818585,1.71322963600682,3,2
"2395",1145.43473377209,1.2816963287905,27499.992041722,1.71322963600682,4,2
"2396",569.613910997047,1.28190303227624,90000.0150812943,1.71322963600682,4,4
"2397",1609.8669926067,1.28192031956137,47500.0037644782,1.71322963600682,4,2
"2398",2649.61525993769,1.28201829798314,72499.9680495266,1.71322963600682,3,2
"2399",208.522784436396,1.28104770796844,7499.99750317067,1.71322963600682,5,1
"2400",1150.83061103372,1.28164875465333,42499.9843818585,1.71322963600682,4,2
"2401",822.757304821145,1.28204930343807,57500.0080696094,1.71322963600682,5,2
"2402",846.256339273676,1.28159010586933,32499.9935739522,1.71322963600682,4,2
"2403",1063.86432019636,1.28161502793252,77499.9677154947,1.71322963600682,4,2
"2404",2195.28361011765,1.28199673024384,90000.0150812943,1.71322963600682,3,2
"2405",1083.78102478516,1.28182601595601,47500.0037644782,1.71322963600682,5,2
"2406",3505.15550712697,1.28183711350848,62500.0115146263,1.71322963600682,3,3
"2407",4791.83402242959,1.27155649437332,57500.0080696094,3.24899681466994,5,2
"2408",1543.10260955721,1.27136492893077,90000.0150812943,3.24899681466994,4,2
"2409",714.262766916058,1.27085971432144,77499.9677154947,3.24899681466994,5,2
"2410",1821.38129369875,1.27122891244446,57500.0080696094,3.24899681466994,4,3
"2411",572.625613924022,1.27054071791542,27499.992041722,3.24899681466994,3,2
"2412",201.895401358141,1.27045452102108,12500.0019270404,3.24899681466994,4,2
"2413",1003.47845996127,1.27137292366731,47500.0037644782,3.24899681466994,5,2
"2414",1663.95108652193,1.27106141241562,32499.9935739522,3.24899681466994,3,2
"2415",2093.5579659045,1.27143764120513,32499.9935739522,3.24899681466994,6,3
"2416",1145.29437261095,1.27124834789243,90000.0150812943,3.24899681466994,3,2
"2417",1821.80604083165,1.27139175507005,57500.0080696094,3.24899681466994,4,3
"2418",1846.77274921203,1.27134549170046,37499.9886435073,3.24899681466994,3,2
"2419",133.076032663247,1.27011609432857,22500.0036846141,3.24899681466994,3,2
"2420",1699.27878206651,1.27135098562432,119999.960964965,3.24899681466994,3,2
"2421",1898.5003080493,1.27217794022622,77499.9677154947,3.24899681466994,4,3
"2422",1126.19167762643,1.27082693430308,72499.9680495266,3.24899681466994,4,2
"2423",979.995490200804,1.27139831013081,22500.0036846141,3.24899681466994,4,2
"2424",794.480624491485,1.27074456190586,90000.0150812943,3.24899681466994,5,2
"2425",1287.22618968043,1.27128886777892,119999.960964965,3.24899681466994,4,2
"2426",2781.82091107312,1.27134585164647,119999.960964965,3.24899681466994,5,3
"2427",1188.61891057569,1.27169048039447,37499.9886435073,3.24899681466994,5,2
"2428",145.365310117517,1.26974617875853,47500.0037644782,3.24899681466994,4,2
"2429",738.021466691074,1.27111590480087,77499.9677154947,3.24899681466994,4,2
"2430",2500.98159533955,1.27139472947204,119999.960964965,3.24899681466994,3,3
"2431",2030.06923271301,1.27127028416433,90000.0150812943,3.24899681466994,6,2
"2432",1547.33193657322,1.27144360917677,119999.960964965,3.24899681466994,5,3
"2433",1783.42326340372,1.27135574072931,62500.0115146263,3.24899681466994,4,2
"2434",1271.03198783049,1.27121186405053,57500.0080696094,3.24899681466994,6,3
"2435",2145.99702959757,1.27123976670771,72499.9680495266,3.24899681466994,5,3
"2436",1359.58635206322,1.271306390804,62500.0115146263,3.24899681466994,5,2
"2437",725.835342967698,1.27082157520083,37499.9886435073,3.24899681466994,3,2
"2438",917.741376998196,1.27120769670013,72499.9680495266,3.24899681466994,6,4
"2439",596.623282304307,1.27082562766476,32499.9935739522,3.24899681466994,4,2
"2440",1164.72109143877,1.27093434835487,47500.0037644782,3.24899681466994,5,3
"2441",4386.64141818366,1.27145158546196,119999.960964965,3.24899681466994,4,3
"2442",774.037920178382,1.27054774190422,77499.9677154947,3.24899681466994,5,3
"2443",1257.9671584764,1.27100216856611,90000.0150812943,3.24899681466994,4,3
"2444",2540.41477878808,1.27147127061747,57500.0080696094,3.24899681466994,4,2
"2445",1126.06763513911,1.27080511930018,90000.0150812943,3.24899681466994,4,2
"2446",2430.1776084619,1.27142108259877,57500.0080696094,3.24899681466994,3,2
"2447",3622.33731462045,1.27151299127112,42499.9843818585,3.24899681466994,4,2
"2448",1089.15857180273,1.27120959094862,17500.0075045881,3.24899681466994,5,2
"2449",862.03916853815,1.27098559669198,22500.0036846141,3.24899681466994,5,3
"2450",924.160753449601,1.27109730477381,77499.9677154947,3.24899681466994,3,2
"2451",2272.42514541991,1.27141452742059,27499.992041722,3.24899681466994,4,2
"2452",2590.10495782979,1.27137101023053,17500.0075045881,3.24899681466994,4,3
"2453",1989.77822198847,1.2713723174296,42499.9843818585,3.24899681466994,4,3
"2454",4235.96734075161,1.27138948164646,47500.0037644782,3.24899681466994,4,3
"2455",2428.18065993766,1.27143169220731,90000.0150812943,3.24899681466994,4,2
"2456",3332.13386923629,1.27125787629564,7499.99750317067,3.24899681466994,5,4
"2457",1365.85817789367,1.27158307822982,67499.980206137,3.24899681466994,4,2
"2458",3505.08865222891,1.27138184676201,32499.9935739522,3.24899681466994,6,2
"2459",468.529057254466,1.27084147784639,67499.980206137,3.24899681466994,3,2
"2460",2939.97250999957,1.27139056152216,57500.0080696094,3.24899681466994,4,3
"2461",1111.39098885784,1.27086448652634,32499.9935739522,3.24899681466994,4,3
"2462",5387.1516827483,1.27144718997319,119999.960964965,3.24899681466994,5,4
"2463",2170.3689897742,1.27153254474615,17500.0075045881,3.24899681466994,4,3
"2464",1723.28272672461,1.27125763003382,119999.960964965,3.24899681466994,4,3
"2465",69.0946269859255,1.27326846867303,12500.0019270404,3.24899681466994,3,1
"2466",554.892401249088,1.27106523836016,57500.0080696094,3.24899681466994,4,2
"2467",2801.56226206033,1.27124524123167,90000.0150812943,3.24899681466994,5,2
"2468",4249.03174447407,1.27142572429161,27499.992041722,3.24899681466994,4,3
"2469",1735.66768865061,1.27134751876615,52499.9985210982,3.24899681466994,3,3
"2470",374.383818802182,1.27117252101854,67499.980206137,3.24899681466994,3,2
"2471",1884.50049534906,1.27127933914342,17500.0075045881,3.24899681466994,5,2
"2472",3416.24157907559,1.271413674871,17500.0075045881,3.24899681466994,4,3
"2473",1259.21125294881,1.27142059001195,57500.0080696094,3.24899681466994,9,2
"2474",1686.94834100485,1.27140475155292,57500.0080696094,3.24899681466994,3,2
"2475",1071.39161518387,1.27116488743696,27499.992041722,3.24899681466994,3,2
"2476",2333.05274594721,1.27140963947736,90000.0150812943,3.24899681466994,3,2
"2477",1675.12826849177,1.27126240373293,47500.0037644782,3.24899681466994,5,3
"2478",956.59029598694,1.27096307822874,62500.0115146263,3.24899681466994,3,2
"2479",1248.98490198063,1.27141558837199,119999.960964965,3.24899681466994,5,3
"2480",2246.86429902825,1.27136981670212,17500.0075045881,3.24899681466994,3,2
"2481",1132.61754445219,1.27117432050474,27499.992041722,3.24899681466994,5,2
"2482",1816.66449636572,1.27116047399756,90000.0150812943,3.24899681466994,4,3
"2483",3604.38385210578,1.27140653242244,42499.9843818585,3.24899681466994,4,2
"2484",1000.20563388124,1.27099656251365,90000.0150812943,3.24899681466994,4,2
"2485",843.551394797501,1.270789742978,37499.9886435073,3.24899681466994,3,2
"2486",2342.0422217806,1.27126551043563,47500.0037644782,3.24899681466994,4,2
"2487",1260.80402247757,1.27124857520937,119999.960964965,3.24899681466994,4,2
"2488",2628.48061009809,1.27136850950561,42499.9843818585,3.24899681466994,4,3
"2489",1605.4521930229,1.27117907494897,12500.0019270404,3.24899681466994,6,3
"2490",3138.26075728335,1.27124798797403,47500.0037644782,3.24899681466994,3,2
"2491",722.13387256612,1.27089834697096,67499.980206137,3.24899681466994,5,2
"2492",2080.56581987801,1.27136576250285,67499.980206137,3.24899681466994,5,3
"2493",1001.27644929332,1.27098559669198,57500.0080696094,3.24899681466994,4,2
"2494",1784.32066372658,1.27110647216657,37499.9886435073,3.24899681466994,4,3
"2495",2273.29217218048,1.27113270567025,27499.992041722,3.24899681466994,4,3
"2496",2909.17287530501,1.2714559999121,90000.0150812943,3.24899681466994,3,2
"2497",406.563262389955,1.27099131633155,22500.0036846141,3.24899681466994,4,2
"2498",976.831392331098,1.27109719112886,72499.9680495266,3.24899681466994,3,2
"2499",1747.13498599721,1.27106679146965,42499.9843818585,3.24899681466994,5,3
"2500",2779.28849610428,1.27162302137695,62500.0115146263,3.24899681466994,3,2
"2501",961.977801436357,1.27104317304626,47500.0037644782,3.24899681466994,3,2
"2502",4182.15938978474,1.27142381077537,119999.960964965,3.24899681466994,4,2
